gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
DYNC2I2,2312.01932702716,-1.56906457139035,0.081305145569153,6.87582021450772e-83,1.2860454022572e-80
THBS3,2338.8074166163,1.45536419018941,0.0760680970352446,4.07082065358285e-82,7.54080383569938e-80
LBR,2979.03561103498,-1.63231278486994,0.0861483181199705,1.22453522994364e-81,2.24673059093944e-79
NCAM1,14046.1790254688,0.774547478652188,0.0406905211082579,3.11205181859517e-81,5.65600738539961e-79
GLCCI1,2120.51714082482,1.04415443007337,0.0552450565151572,7.34512313377896e-81,1.32246539413319e-78
KIF11,2382.77548664513,-1.45719098296221,0.0770310558542551,1.58529335444021e-80,2.82784041419358e-78
CADM2,358.766702221862,2.06555567429293,0.109819474468752,2.89398113100178e-80,5.1149125219036e-78
KIF5A,1763.32545468626,1.12579148103338,0.0596822266138159,3.00231197786248e-80,5.25814002304733e-78
FEN1,1830.38757192816,-1.12555568631081,0.0597990347208467,6.25256719273719e-80,1.085186549262e-77
CDC25A,1659.96409213708,-1.050639479224,0.055877314023119,1.28399129369803e-79,2.20857966724041e-77
SYP,7008.878121324,1.07121766845191,0.0571038732297012,1.69492760014561e-79,2.8704952288539e-77
CMIP,2298.76770415104,0.907128322609281,0.0482420168261048,1.69860605289044e-79,2.8704952288539e-77
ATP6V0A1,4419.38817389838,0.854042366934105,0.0454534597560985,1.8068820312939e-79,3.02692020285886e-77
SCN3B,3462.48385675482,1.12843269279367,0.0600299900650374,6.41900531773922e-79,1.06605290901936e-76
PLCXD3,534.139576527168,1.69435982668343,0.0908783376508172,7.92652275420855e-79,1.30516633213528e-76
SYT5,914.080300151402,2.05288160855522,0.110374122144827,2.33099081711705e-78,3.80563882133559e-76
PNPO,896.055434420224,1.18256425521595,0.0636615611532987,2.61210100262671e-78,4.22875006853812e-76
KCNQ2,6149.66740174407,1.61332689856236,0.0869407186542435,3.64578806342843e-78,5.85300892016239e-76
EMC10,5225.80395810435,0.828679746805262,0.0440084175959127,4.51771480902939e-78,7.19287403272324e-76
E2F2,630.435167033965,-1.6895338583422,0.0910384050404753,5.01356559624317e-78,7.9169132140676e-76
CAMK2B,161.829257512666,2.76030064998206,0.148728740377318,6.65248683964204e-78,1.04195251191629e-75
AGRN,2830.97953881008,0.859017839776724,0.0464511662148849,1.03245351938342e-77,1.60404976217109e-75
SGSM1,504.405762433213,1.89507204869107,0.102411505372807,1.18309074935401e-77,1.8233794629044e-75
CHURC1,660.371270657472,1.47102460886478,0.0795050747153921,1.76532627565729e-77,2.69912783337601e-75
PBK,1526.22004930062,-1.30021712209444,0.070254685714243,1.98585110340694e-77,3.01239539426258e-75
MCMBP,2814.14757800832,-1.1483315474208,0.0620747773817608,3.39767060833395e-77,5.11375970855888e-75
MAP7,387.951368649179,1.96507816317755,0.107148535681269,2.93816853164527e-76,4.38789277225939e-74
H2AZ1,13311.7599388378,-0.924438811954031,0.050005592627867,4.43673210125346e-76,6.57489568697292e-74
HJURP,1509.85540158994,-1.11596213470701,0.0608646668132141,4.7003345458486e-76,6.91236221570788e-74
DPYSL4,3479.78808041928,1.05451583576298,0.0577534074187727,2.34262082574571e-75,3.418984106666e-73
PTTG1,1535.72382232953,-1.39443278074751,0.0765618185957993,3.01867273241092e-75,4.37253610450349e-73
KCTD13,892.094245627675,1.40916308032999,0.0773814409595782,4.21455191182943e-75,6.05920467025328e-73
TMEM63C,1457.59009921801,1.0356798662721,0.0568477227200896,6.35198273128444e-75,9.06451461616257e-73
DYNC1I1,1016.64207035933,1.1016149704423,0.0609233387060742,5.17069485878937e-74,7.32451738636597e-72
FGFRL1,308.233324004237,-2.36918691810979,0.13115646362316,1.50391174420861e-73,2.11480728118094e-71
NCKAP5L,2848.42388494588,0.961213994394928,0.0534922212283759,4.01412769796951e-73,5.60378044212918e-71
CLIP3,2127.55558442213,1.28082944965763,0.0714104862545102,6.22118825322807e-73,8.62238789197402e-71
EZH2,1882.76909294296,-1.44013867465704,0.0804447804357083,7.18631691669114e-73,9.8888853857182e-71
ZNF511,704.477205387731,-1.29314167861381,0.0721755963635747,7.53629972556191e-73,1.02969371782234e-70
TUB,5537.95253673208,0.974913789459268,0.0538647576583729,1.44705541122157e-72,1.96320580966082e-70
SLCO4A1,746.061409962073,-1.48964990783697,0.0834173667699913,1.66289286126947e-72,2.24025391415079e-70
PLK1,4016.40182562131,-1.21198377257249,0.0673243874611831,2.17260806533372e-72,2.90661766518431e-70
DTYMK,2849.83233175808,-1.03176049167772,0.0575374128557036,2.68573089113939e-72,3.56831762881382e-70
ZDHHC9,1350.2921952011,0.997096838585083,0.0558474525521111,3.69537746491264e-72,4.87612649736588e-70
GINS1,1140.94271667612,-1.25503533972057,0.0702678375401962,4.1115780669701e-72,5.38840486123666e-70
PIMREG,886.966071160259,-1.19388879701864,0.0669827129946347,5.18834357204547e-72,6.7536107375308e-70
CNTFR,1962.60855525907,1.25621719426063,0.0706989220046775,8.26577981998545e-72,1.06872649820147e-69
CALCOCO1,1126.19066840111,1.66668899250565,0.0938029531718146,9.85317109556494e-72,1.26547560770706e-69
PCSK1N,8311.72639691774,1.24105327711532,0.0698869996089139,1.15593861488913e-71,1.47477863681054e-69
KIF20A,2507.36993364359,-1.45696805217795,0.082033700687313,1.4660031923231e-71,1.85806259869109e-69
NQO2,858.062706282087,-1.56993297718482,0.0888465585665539,1.93233960238924e-71,2.43310604183194e-69
PLXNA3,3832.12267364578,1.04109003618174,0.0589818977777059,3.59007511169567e-71,4.49109071602708e-69
CBR3,160.241715663111,-2.70024305042941,0.152475518264532,4.23685515361342e-71,5.26600093770081e-69
NCAPD2,5617.50133880001,-1.16687741814744,0.0660692011629745,4.9811690516763e-71,6.15142447311179e-69
SPRED3,836.63526169734,1.31665723618312,0.0744748813789385,6.29538793537448e-71,7.72488207484009e-69
MEA1,1169.04647791019,-0.943536634307446,0.0532809185672219,1.21364021635527e-70,1.4797961245623e-68
PSMC3,3654.93037885362,-0.866711483706761,0.0490957921685946,3.36847874392291e-70,4.08136748438207e-68
KCTD3,2050.56872685076,-1.03508306570969,0.0585737314309245,4.89599802516925e-70,5.89508762218035e-68
SSTR3,137.845788510854,3.0587695301978,0.174870286971312,1.30367245717948e-69,1.55262039913806e-67
MMP2,32218.0084617228,1.03233704387515,0.0589110725053083,1.30560345009273e-69,1.55262039913806e-67
LETMD1,1540.19404484051,0.91756150038296,0.0523583155356165,1.61703521692166e-69,1.91117689901815e-67
ZWINT,2021.37980009535,-0.901236861111026,0.0512610262785575,1.65406813550323e-69,1.94302577015059e-67
SLBP,2081.69181132193,-1.08722559829741,0.062047208413715,1.87679602754438e-69,2.1913015436753e-67
CCNA2,2965.63660218504,-1.55362483453999,0.0887576272068299,2.95707356639928e-69,3.43180856967964e-67
ORC1,376.620252094506,-1.82710340369932,0.10472098942469,4.05889214454831e-69,4.68230881225887e-67
TMCC1-DT,245.107483164194,1.91010486113899,0.10967905221965,4.36929474087592e-69,5.0103847132723e-67
KIF15,936.354110560866,-1.06004826553453,0.0608700284944824,6.46423766548591e-69,7.36884843938379e-67
CTNNA1,6043.64064432691,-0.714892262003303,0.0411519746131219,7.5135023396402e-69,8.51456603371579e-67
GLE1,711.432183588601,-1.24803874371743,0.0718772518828062,1.29851228204939e-68,1.46291456805155e-66
DNAJC12,1341.17592721895,1.18781021799035,0.0684370113202568,1.86085361159849e-68,2.08426423415378e-66
KLHL24,1103.09780742027,1.34216201027238,0.0773676736509055,1.99126695634196e-68,2.21744265398427e-66
YPEL5,1469.12126322375,1.02273148256391,0.0588477634578436,2.19633492631777e-68,2.43174668709838e-66
POLH,589.811826954688,-1.20584287373507,0.0692206196679079,2.29379730091113e-68,2.52514314297445e-66
BBC3,252.736592801658,2.02684314144892,0.11705358638805,2.36331486780905e-68,2.58688982547394e-66
SKP2,3794.39518106721,-0.868459134673896,0.0498320813432537,2.61065661627626e-68,2.84148585946679e-66
TP53I13,314.260239177048,-1.7680554135831,0.102368321941876,4.43788211652353e-68,4.80313477386662e-66
SHMT2,5294.17745071019,-0.743662059114294,0.04281150531066,4.55716763617341e-68,4.90468349222798e-66
TSPYL2,1941.37503942603,1.29158025213572,0.0746636041810438,5.50489090689703e-68,5.89176240674285e-66
PPP2R2C,534.630115056561,1.51364062017143,0.0876173126425614,5.56360785920961e-68,5.92170748108691e-66
EIF4A2,7870.02295908171,0.813864447230336,0.0467041326316778,5.7713793184199e-68,6.1091001411736e-66
DDX46,3521.9361789026,-0.866018733278411,0.0499060723581828,5.97183320305267e-68,6.28674134736665e-66
RFTN1,921.864296312034,1.56105448694542,0.0904659668079636,6.38021302973332e-68,6.68015239227241e-66
LMNB2,6679.75142530062,-0.83773594853338,0.0485418307559983,9.73144269286351e-68,1.01338509988116e-65
TMEM130,532.505411114031,1.60727359381868,0.0932739390162641,1.05750149296596e-67,1.09531001408544e-65
CAMKV,3291.6091230295,1.50726971431433,0.088078381624264,6.80656056282144e-67,7.01221332848957e-65
SSRP1,5572.5289653993,-0.820913484701651,0.047908603270655,9.14156445503338e-67,9.36767229926692e-65
CHAF1A,3526.45683217557,-0.998609081395033,0.0584216609231532,1.05936102880548e-66,1.07558582159549e-64
DISP2,1118.91673479653,1.11544987449272,0.0651011983216078,1.06079058449594e-66,1.07558582159549e-64
SKA3,764.813146965646,-1.35930846813778,0.0795815538603379,2.07689571534938e-66,2.0948374846181e-64
U2AF1,5269.43140743196,-0.841056364720791,0.0489389576579932,2.50194754532806e-66,2.51041768024714e-64
SMC3,4563.16369841357,-0.738453031594679,0.0435229381387869,5.61591594942662e-66,5.60573164589139e-64
SCN5A,839.39254823791,1.29616855753356,0.0761979124316187,7.09254079691591e-66,7.04318548724665e-64
CENPN,1440.25151510012,-0.991758730475116,0.058308148332226,8.55894129312424e-66,8.45579507754044e-64
DEK,4915.92698753306,-1.40778134411036,0.0828505940568513,1.76290058774862e-65,1.73276937872332e-63
DONSON,1446.25190616479,-1.43159124738553,0.0846471295418002,2.11375564315408e-65,2.06046447134829e-63
ZSWIM8,3089.48526467039,1.18198405696908,0.0695629618953822,2.11768474086147e-65,2.06046447134829e-63
INCENP,1619.21526725477,-0.980108386809172,0.057717054324545,2.78705579249429e-65,2.6981221026333e-63
