gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
CCNB2,2137.87007700748,-1.83347800706788,0.0711524617711503,1.85372900761283e-146,2.06412724997688e-144
HMGN2,3825.21977006854,-2.24205662557488,0.0873242379356718,2.56377275337223e-146,2.83898880087511e-144
CTNNAL1,1879.80460035405,-2.00488934408275,0.0783864283174921,2.05868255297507e-145,2.26715244007029e-143
MCM5,4707.55314681537,-1.43195241837958,0.0557746483989829,2.95830135562019e-145,3.24006743555713e-143
TMEM106C,1498.6177355805,-1.34681861211847,0.0525628288116107,3.35319826074095e-145,3.6526169967408e-143
FBL,6653.32364440009,-1.46369313970104,0.0573432928083396,3.41738366042621e-145,3.70241193004987e-143
BUB1B,2863.23367390307,-1.66136946271814,0.0651027291740297,8.29790903371421e-145,8.94166617003946e-143
CCNG2,818.854629453398,1.67039556688716,0.0655129649029423,9.7751351798142e-145,1.04771676154554e-142
CPNE9,257.598837568465,6.09347248463208,0.238655492379677,1.02249912793077e-144,1.09010372452747e-142
MCMBP,2814.14757800832,-1.59961048326961,0.0626884019677497,2.17355420699327e-144,2.30500248522572e-142
DDX46,3521.9361789026,-1.28698510062648,0.0503952015014106,3.38748167549247e-144,3.57343659062609e-142
WDR62,1688.23795755933,-1.71483613397,0.0673817434398529,6.4522863327392e-144,6.7708468569158e-142
BHLHE40,1865.29859691066,1.6420366359531,0.0645992599938574,1.41325315149853e-143,1.47530379768151e-141
PPP1CA,5470.73975722094,-0.99991827723604,0.0392940619917884,1.48464213443942e-142,1.54179701039219e-140
PAICS,9702.26985216817,-1.07422489420147,0.0423600589516787,2.64985346944992e-142,2.73768108701984e-140
CALCOCO1,1126.19066840111,2.34399057649611,0.092760412136934,4.28638742572965e-142,4.40574682943073e-140
FBXO5,1230.81536162617,-2.3733966209677,0.0940189321787026,6.42569823072e-142,6.57093212440413e-140
PRKCH,1450.08502988101,2.26295548574008,0.089692369988993,9.84113407457695e-142,1.00124797084643e-139
OPTN,1338.70762881539,1.35718847985994,0.0537251574307553,1.72243849360127e-141,1.74357751147728e-139
MXD3,456.663582391131,-2.47489480443477,0.098060852281016,1.84109499375408e-141,1.85432497285493e-139
UBE2T,2065.62400477892,-1.63222691675535,0.0647094738285719,2.18240998679015e-141,2.18710216826175e-139
HMMR,1211.38932457306,-2.56137199079689,0.101878891045791,6.52894845058045e-141,6.5104335221385e-139
ARHGAP11A,2138.9154291404,-1.72827240558376,0.0686246039648605,7.78034312333392e-141,7.71987213965257e-139
ITGA1,15233.7549749914,1.7222409513641,0.0685816936894505,4.28026264069535e-140,4.22607409396339e-138
PKMYT1,1931.24759941148,-2.47840963173225,0.0988031109496716,7.43378953665836e-140,7.30369821976683e-138
ATP7A,5291.11249571287,1.51012977350994,0.0601891682016009,9.90905296006369e-140,9.68815358431983e-138
RNASEH2A,1111.52822707442,-1.68530940520834,0.0672514576419196,1.82801505716718e-139,1.77858765974766e-137
PLK4,1040.19950559088,-1.97777429538239,0.0789769412686556,2.02405570543104e-139,1.9598139373891e-137
ALYREF,5252.22640918068,-1.61849642305813,0.0647819776763156,1.35651848039961e-138,1.30714903378122e-136
MCM10,1368.82923861243,-2.63376654620549,0.106119242369621,5.99342539519527e-138,5.74766627731573e-136
ZFYVE1,918.692627393977,1.61848824180784,0.065009546141579,1.18693343559869e-137,1.13284318331926e-135
PRIM1,792.065576272694,-2.59005704988824,0.104257727659433,1.61671308364711e-137,1.53572418651843e-135
PRC1,5856.28674699579,-2.07337097315927,0.0838796676514929,1.29610802660037e-136,1.22537231967694e-134
DEK,4915.92698753306,-2.06624179370639,0.0833533022542589,1.59932734216415e-136,1.50494450323925e-134
JADE1,964.827496406517,-1.5883993605176,0.0642699426152442,9.37351461457084e-136,8.77912866447866e-134
PHF19,2002.10016971024,-2.2080791140439,0.0895258211021406,1.37962303997514e-135,1.28612951582427e-133
YPEL5,1469.12126322375,1.43187127031318,0.057919686997261,1.53219575574277e-135,1.42174997834965e-133
HBP1,1378.79708196293,1.35201813909792,0.0547809303579607,2.93409428535881e-135,2.71004846826943e-133
NEIL3,356.214245364829,-2.75634616204278,0.111794429218859,3.31949184513168e-135,3.05195298403551e-133
PCSK1N,8311.72639691774,1.71381228793305,0.0697466578137954,1.22714554345837e-134,1.12309032545827e-132
MCM7,11706.2007534002,-1.3384123625185,0.0545098111102204,1.14659136138775e-133,1.04459684801339e-131
PSRC1,842.356065559976,-2.88078627568005,0.11806057417489,5.91875344220445e-133,5.36785408335311e-131
RUNDC3A,2985.80203987369,1.61351772748179,0.0657456822023299,6.18663886564432e-133,5.58553165694185e-131
NCAPD3,3389.4683187691,-1.26149841551494,0.0513282500402846,6.6349253553287e-133,5.96339950210104e-131
TP53INP2,1948.62620880561,1.36102144608925,0.0556548733377788,7.5042530288322e-133,6.71463140432517e-131
DDX39A,4725.89915230049,-1.22106842863917,0.0497085346983119,1.88305883576308e-132,1.67742881089775e-130
CENPK,1063.10738322857,-1.54397438050134,0.0630219114877398,2.15424633842179e-132,1.91051147614991e-130
SPRED3,836.63526169734,1.78033660965753,0.0730128394612244,3.41103056274494e-132,3.01177469467387e-130
ZFHX2,655.724084908371,2.17869241267789,0.0895225086599944,3.97926964552507e-132,3.49809217128329e-130
CASTOR3,576.366508720203,1.85472245844621,0.0762180898021572,4.86029444199081e-132,4.25392495636776e-130
HTR3A,416.624113879238,-2.61886034344332,0.108046073811475,2.23320445731924e-131,1.94609204078477e-129
RUSF1,1576.33711044471,1.23947229816776,0.0510675734932998,6.58028996920023e-131,5.7094697771723e-129
ASCL1,1189.99826809365,-2.44189004323769,0.100717505173885,7.16126572841014e-131,6.18677797390191e-129
RECQL4,1305.92297722208,-1.94637085394969,0.0804554711986951,3.14050260192168e-130,2.70150616524962e-128
KIF23,1773.41201046298,-2.3229539390957,0.0962536758280934,3.20855838226307e-130,2.74825366049995e-128
GAB2,6301.33601916465,1.06648666346006,0.0438021012284653,4.74378532558312e-130,4.04594422470905e-128
LTBP3,5554.57220351115,1.8846891253718,0.0780763847002535,6.21820747107122e-130,5.27416928721496e-128
LBR,2979.03561103498,-2.08882833848907,0.0866822998343742,6.23648216868705e-130,5.27416928721496e-128
PTBP1,14944.08661544,-0.927994420346863,0.0384215535461076,8.22212796919059e-130,6.92420633976836e-128
CFI,260.736580282556,3.90371750434673,0.161384564216432,9.83019447767033e-130,8.24379028937014e-128
B3GAT1,1590.04577623212,1.56040240489178,0.0646481145800618,1.03542949836158e-129,8.64713059819211e-128
RBL1,524.208016406772,-2.15956611554897,0.0895592243981615,1.70683947798071e-129,1.41950969531815e-127
SNCG,2613.94311012272,1.84688611464098,0.0768429965543901,4.24051935471521e-129,3.51209625729574e-127
ATP6V0A1,4419.38817389838,1.08923129076875,0.0451943447412426,5.88554783544577e-129,4.85448704797694e-127
GAL,31774.5033261838,2.11944490749451,0.0881849628234572,6.3286394068404e-129,5.1985622799714e-127
FOXM1,4739.42196861676,-2.95064731122174,0.123441891740812,7.49678861307658e-128,6.13298506824057e-126
POLE2,452.419182604089,-2.3245006482017,0.0970562951757394,9.26542352565649e-128,7.54906031401353e-126
DSCC1,807.638545979035,-2.05866398151281,0.0860227437373985,1.02820039138023e-127,8.34340908681538e-126
TOM1L2,1217.23794189935,1.72399709704748,0.0720347297741186,1.63042718837482e-127,1.31768758615309e-125
ESCO2,644.417290424778,-2.05075534697353,0.0857323274347635,1.67201890201691e-127,1.34587449209337e-125
CENPE,1241.75865685625,-1.94171909886548,0.0809961717466615,3.24915303744968e-127,2.60491097318416e-125
ZER1,1582.36843956993,1.28826584129,0.0536330555954951,4.70975009746417e-127,3.76085741846511e-125
CLN6,2482.26860675268,-1.1649442798258,0.0486331185070235,6.45586580675187e-127,5.13471898272729e-125
NAP1L3,488.183235321753,2.11893596546747,0.0888617049765736,1.13041700310757e-126,8.95531541236565e-125
SNRNP25,1775.47329937875,-2.01606106683041,0.0845724378045296,1.25056954424001e-126,9.86817534456792e-125
SPOCK2,412.432393032555,2.97627796534869,0.125114828335665,1.82146499808493e-126,1.43167148849475e-124
TMC6,2330.87344901093,1.64188824007947,0.068994383559732,2.77222756309586e-126,2.17045925965353e-124
FAM155B,1007.5338679711,1.66655439729598,0.0700407063280604,3.07753185586437e-126,2.40011560261049e-124
CENPU,1615.61876512325,-1.95661667790102,0.0820197078960377,3.26108062450744e-126,2.53340461073654e-124
BRI3BP,713.827255879493,-2.55472450345795,0.107439034419742,3.5065893687e-126,2.7136127689905e-124
EZH2,1882.76909294296,-1.94550686975119,0.0813378624300829,3.86711825324217e-126,2.98110196729741e-124
TTBK1,425.4750529837,2.11942693542135,0.0890856426302386,4.13591318377722e-126,3.17609608974892e-124
INSRR,1098.85985493264,1.87882011673707,0.0793534803479283,6.24074832411401e-125,4.77417246794722e-123
SYNPO,1972.02747225874,1.66662356074248,0.0706039219978391,3.26764512641591e-124,2.49024377447734e-122
CDCA2,855.187667772,-2.07978320383507,0.0883002433994632,4.08981857716059e-124,3.10500885386476e-122
DNMT1,8254.59103469144,-1.37337886388689,0.0580128436075771,5.90932362759688e-124,4.46945560256318e-122
UBR7,2182.4432278283,-1.59308604973473,0.0674813439500922,6.61697684045517e-124,4.98586717343019e-122
U2AF1,5269.43140743196,-1.1602274071543,0.0491412899084888,3.82527491096298e-123,2.87153502024086e-121
SGIP1,368.061965109975,2.31605139540361,0.098651970479521,5.50533543332416e-123,4.11729246604911e-121
